ensembl_gene_id,symbol,logFC,t,P.Value,p.adj
ENSG00000136160,EDNRB,-0.031912938,-0.037613027,0.970208945,0.986926717565051
ENSG00000136161,RCBTB2,0.845687449,1.742966637,0.090079039,0.25238955966571
ENSG00000136167,LCP1,0.73600169,3.017186523,0.004720274,0.0295341517684789
ENSG00000136169,SETDB2,-0.253722203,-1.10812503,0.275329826,0.514610537008212
ENSG00000136193,SCRN1,6.187608938,3.593425351,0.00098942,0.00890130377689943
ENSG00000136205,TNS3,1.295356728,0.967179501,0.340059533,0.58203622990726
ENSG00000136206,SPDYE1,0.278895065,0.362196382,0.719372974,0.858161854902749
ENSG00000136213,CHST12,2.65936717,9.616885618,2.22e-11,1.79420344827586e-08
ENSG00000136231,IGF2BP3,-1.450850565,-1.328626087,0.192529356,0.413023757216463
ENSG00000136237,RAPGEF5,1.267539722,1.090183759,0.283046571,0.523304061997744
ENSG00000136238,RAC1,0.479492716,3.026250373,0.004609771,0.0290111087357911
ENSG00000136240,KDELR2,0.333335864,1.479162074,0.148000225,0.350157431717288
ENSG00000136243,NUPL2,1.256556058,1.568915145,0.125623501,0.3140587525
ENSG00000136244,IL6,0.72131158,0.777927208,0.441814821,0.669470863834973
ENSG00000136247,ZDHHC4,0.505094489,1.193029612,0.240845454,0.475258304139376
ENSG00000136250,AOAH,5.982042656,9.7970934,1.38e-11,1.28496818181818e-08
ENSG00000136261,BZW2,-0.06755525,-0.174689084,0.862325867,0.935036359152641
ENSG00000136270,TBRG4,-0.700674572,-4.590345144,5.45e-05,0.000891007581803671
ENSG00000136271,DDX56,-0.454630507,-2.665058093,0.01154578,0.0584854854846686
ENSG00000136273,HUS1,-0.131981507,-0.524714975,0.60307387,0.786676529989175
ENSG00000136274,NACAD,1.134827684,0.829439185,0.412451219,0.646504822648049
ENSG00000136279,DBNL,0.310221687,3.012470189,0.004778758,0.0298090309470158
ENSG00000136280,CCM2,-0.337626564,-2.217094263,0.033175303,0.126225126663262
ENSG00000136286,MYO1G,0.145438033,0.617010928,0.541202265,0.747070646800876
ENSG00000136295,TTYH3,2.074009041,4.511313755,6.89e-05,0.00107087746585736
ENSG00000136315,RP11-84C10.2,0.554663502,0.748560844,0.459099781,0.68442318708864
ENSG00000136319,TTC5,1.113376991,1.319116792,0.195655732,0.41684506660809
ENSG00000136367,ZFHX2,-0.45518822,-0.492453004,0.625459911,0.798289487653271
ENSG00000136371,MTHFS,-0.758039973,-2.42421254,0.020619439,0.0899083030896126
ENSG00000136378,ADAMTS7,-0.216947037,-0.316211007,0.753711761,0.877350595302488
ENSG00000136379,ABHD17C,0.908973432,1.142420857,0.260998256,0.498048372068933
ENSG00000136381,IREB2,0.372181286,1.573915925,0.124462234,0.312184261477899
ENSG00000136383,ALPK3,1.122157908,0.90686674,0.370649963,0.611038507327781
ENSG00000136404,TM6SF1,5.686514765,4.885272162,2.24e-05,0.000432482563619227
ENSG00000136425,CIB2,-0.332349874,-0.443752444,0.659940189,0.82161631042087
ENSG00000136436,CALCOCO2,0.533556353,2.725482126,0.009940249,0.0521315926177675
ENSG00000136444,RSAD1,-0.21978448,-1.567443017,0.125967027,0.314610405766277
ENSG00000136448,NMT1,-0.113289398,-0.674198255,0.504593522,0.72019788628457
ENSG00000136449,MYCBPAP,0.031578952,0.027290354,0.978382442,0.990038177056804
ENSG00000136450,SRSF1,0.168361454,1.085901546,0.284910789,0.525848951496982
ENSG00000136451,VEZF1,0.675130061,4.040491582,0.000275973,0.00325839014697406
ENSG00000136457,CHAD,-0.125699969,-0.097753259,0.922683295,0.965229658411633
ENSG00000136463,TACO1,-0.601652721,-2.583617331,0.014090456,0.0676930091838649
ENSG00000136478,TEX2,0.616864385,1.041145476,0.304913693,0.546221053686604
ENSG00000136485,DCAF7,0.47781337,3.028677829,0.004580594,0.0288452099877037
ENSG00000136490,LIMD2,-0.484497336,-2.706509757,0.010420556,0.0540691716464032
ENSG00000136492,BRIP1,-1.175996727,-1.00993307,0.319426483,0.561476875257851
ENSG00000136504,KAT7,0.946302274,1.665825885,0.104633452,0.278750473948635
ENSG00000136514,RTP4,0.610031609,0.554634481,0.582655481,0.774133701314117
ENSG00000136518,ACTL6A,-0.347155039,-1.542364495,0.131937251,0.323945039463686
ENSG00000136521,NDUFB5,-0.38916059,-1.159453373,0.254084021,0.490829031591231
ENSG00000136522,MRPL47,0.088402542,0.556328063,0.581509833,0.773420914751656
ENSG00000136527,TRA2B,-0.173709652,-0.876101038,0.386920763,0.624809353193996
ENSG00000136531,SCN2A,0.36127885,0.251711849,0.802729093,0.905351840010185
ENSG00000136536,Mar.07,0.246867201,1.094301207,0.281262227,0.520992559914549
ENSG00000136541,ERMN,0.311032226,0.374751826,0.710095715,0.852156457045987
ENSG00000136542,GALNT5,-0.163142191,-0.1628969,0.871532154,0.939780890633421
ENSG00000136560,TANK,-0.261807992,-1.071808533,0.291107133,0.532297564893778
ENSG00000136573,BLK,-7.499010387,-6.608145411,1.2e-07,6.46894736842105e-06
ENSG00000136574,GATA4,0.192166145,0.264179282,0.793183952,0.899682757602425
ENSG00000136603,SKIL,1.085526317,3.033178013,0.004526964,0.0286307062488422
ENSG00000136628,EPRS,-0.065521579,-0.319205385,0.751459338,0.87619142827177
ENSG00000136630,HLX,1.643101079,1.483659441,0.146807889,0.348356261573613
ENSG00000136631,VPS45,0.890570648,2.512375709,0.016729611,0.0771173497592259
ENSG00000136634,IL10,-2.616000001,-1.686060595,0.100638693,0.271761616939757
ENSG00000136636,KCTD3,2.925695877,1.992511788,0.054122219,0.177973893727929
ENSG00000136643,RPS6KC1,0.614958851,2.255079112,0.030455713,0.118474227270224
ENSG00000136682,CBWD2,-0.640290534,-4.111648605,0.000224319,0.00278283516949153
ENSG00000136689,IL1RN,2.480598675,1.674974462,0.102811345,0.275796724884117
ENSG00000136699,SMPD4,0.081896783,0.328884362,0.744193834,0.872007930044901
ENSG00000136709,WDR33,0.09312743,0.671178451,0.506492066,0.721331930496385
ENSG00000136710,CCDC115,-0.269197168,-1.650998485,0.107643341,0.284205059128109
ENSG00000136715,SAP130,0.424840355,1.805283373,0.079598439,0.232540505264546
ENSG00000136717,BIN1,-0.062199314,-0.097845786,0.922610352,0.965204691319136
ENSG00000136718,IMP4,-0.239007046,-1.451418782,0.155526938,0.360836172976676
ENSG00000136720,HS6ST1,0.640136841,1.171781453,0.249163123,0.485135117826727
ENSG00000136731,UGGT1,0.734590392,1.723300857,0.093618103,0.259357115453501
ENSG00000136732,GYPC,-0.62416762,-2.611141007,0.013177712,0.0642880281781377
ENSG00000136738,STAM,0.467536472,1.297464664,0.202918921,0.427569191477273
ENSG00000136754,ABI1,0.118394346,0.846523952,0.402984794,0.637807579779804
ENSG00000136758,YME1L1,-0.115977671,-0.729171573,0.470725808,0.693953612808387
ENSG00000136770,DNAJC1,0.942026185,3.303083822,0.002203942,0.0165740645631424
ENSG00000136783,NIPSNAP3A,0.718196477,2.292100884,0.027999025,0.11153709683356
ENSG00000136802,LRRC8A,0.87636685,3.980480642,0.000328424,0.00375852829050279
ENSG00000136807,CDK9,0.872915784,3.272370427,0.002395117,0.0176616168988481
ENSG00000136810,TXN,-0.568631557,-2.462415522,0.018842538,0.0840569231119338
ENSG00000136811,ODF2,0.52783667,1.959247705,0.058049557,0.186680834073783
ENSG00000136813,KIAA0368,0.181223603,0.600505158,0.552020552,0.753926328936596
ENSG00000136816,TOR1B,0.519477702,1.901592258,0.065442809,0.202966834574565
ENSG00000136819,C9orf78,-0.472364911,-3.621124058,0.00091547,0.0084398753150315
ENSG00000136824,SMC2,1.485124881,1.969278407,0.056840039,0.183828260011841
ENSG00000136826,KLF4,1.795358848,2.004339221,0.052782611,0.174790136814581
ENSG00000136827,TOR1A,0.615575627,3.349810561,0.001940802,0.0150140970430514
ENSG00000136828,RALGPS1,0.935765128,2.844654228,0.007364009,0.041374581559243
ENSG00000136830,FAM129B,-4.172742064,-4.388653398,9.93e-05,0.00143858592644979
ENSG00000136840,ST6GALNAC4,0.487984275,1.900255159,0.065623469,0.203280925822622
ENSG00000136842,TMOD1,0.562698079,0.489567458,0.627480247,0.800020716984814
ENSG00000136848,DAB2IP,0.893069625,0.759882869,0.45238927,0.678892189091342
ENSG00000136854,STXBP1,-0.91051671,-0.906976033,0.370592963,0.610993710024547
ENSG00000136856,SLC2A8,2.511797468,2.193543668,0.034968399,0.131171516849478
ENSG00000136861,CDK5RAP2,0.037127733,0.186143172,0.85340216,0.93097483293454
ENSG00000136866,ZFP37,-1.033974165,-0.872177711,0.389027886,0.626086995908484
ENSG00000136867,SLC31A2,-0.186000948,-0.26015349,0.796262669,0.901237303375691
ENSG00000136868,SLC31A1,2.743627623,3.882656474,0.000435431,0.00471697727921735
ENSG00000136869,TLR4,2.783594538,1.84226128,0.073882248,0.220495024807692
ENSG00000136870,ZNF189,0.154602769,0.192766292,0.848251023,0.928706489439162
ENSG00000136874,STX17,-0.071653634,-0.318475417,0.75200823,0.876509817646071
ENSG00000136875,PRPF4,0.178988756,1.019449318,0.314952562,0.556935478722275
ENSG00000136877,FPGS,0.571657032,3.390160211,0.001738019,0.0137358484625772
ENSG00000136878,USP20,-0.392367332,-1.741228565,0.090387234,0.252948427389344
ENSG00000136881,BAAT,0.95892223,0.868276923,0.391130113,0.627754049382639
ENSG00000136888,ATP6V1G1,-0.327132057,-2.799303742,0.00826047,0.0452327527265437
ENSG00000136891,TEX10,0.001655082,0.007680876,0.993915019,0.997226194621657
ENSG00000136895,GARNL3,0.867985433,0.60706668,0.547706729,0.751395738893986
ENSG00000136897,MRPL50,-0.132158648,-0.144267621,0.886112801,0.947447437843833
ENSG00000136908,DPM2,0.317357048,1.360011662,0.182482277,0.398576157937946
ENSG00000136918,WDR38,-0.475392853,-0.548297677,0.586951825,0.776947566891962
ENSG00000136925,TSTD2,1.168784391,1.542497789,0.131904925,0.323911818343922
ENSG00000136929,HEMGN,-2.605508768,-1.85107737,0.072572275,0.218055430810355
ENSG00000136930,PSMB7,-0.1903405,-1.546561188,0.130922534,0.322427038830248
ENSG00000136931,NR5A1,0.284592287,0.485929864,0.630031289,0.801825978824863
ENSG00000136932,C9orf156,-0.265382192,-0.583180691,0.563493405,0.761328687567879
ENSG00000136933,RABEPK,-0.686659183,-2.566436386,0.014689343,0.0698106133924843
ENSG00000136935,GOLGA1,0.206991753,0.884219713,0.382583537,0.621459341483229
ENSG00000136936,XPA,0.145489495,0.911147623,0.368421574,0.608969349826529
ENSG00000136937,NCBP1,0.619899909,2.160116774,0.037661548,0.138418438634733
ENSG00000136938,ANP32B,-0.861729481,-4.777519879,3.11e-05,0.000567304986642921
ENSG00000136940,PDCL,0.544252416,0.92225839,0.362678608,0.604707605886086
ENSG00000136942,RPL35,-1.128862654,-4.923210905,2e-05,0.000393563880883766
ENSG00000136943,CTSV,1.153818917,1.34575967,0.186993216,0.404921356211416
ENSG00000136950,ARPC5L,1.402148258,5.402328367,4.68e-06,0.000122282908163265
ENSG00000136960,ENPP2,-3.583059661,-2.472462,0.018399035,0.0828178932047902
ENSG00000136982,DSCC1,2.637246423,2.253329499,0.030576454,0.118853635709677
ENSG00000136986,DERL1,0.862394342,5.658887279,2.14e-06,6.60209337349398e-05
ENSG00000136997,MYC,-2.55275841,-4.107623628,0.00022697,0.00279941522877784
ENSG00000136999,NOV,1.901156403,2.506432573,0.016969073,0.0780126987143819
ENSG00000137038,TMEM261,-0.635032847,-2.600225867,0.013532958,0.0655217784519026
ENSG00000137040,RANBP6,0.290968593,0.914962095,0.366443316,0.60742768475967
ENSG00000137054,POLR1E,-0.684923375,-1.055182981,0.298537735,0.540004017790287
ENSG00000137055,PLAA,0.714304976,3.227082176,0.002706118,0.0193828067237762
ENSG00000137070,IL11RA,-1.822799549,-5.455346986,3.98e-06,0.000107418050065876
ENSG00000137073,UBAP2,0.399049249,1.897984795,0.065931209,0.20389505077974
ENSG00000137074,APTX,0.031941283,0.170635957,0.865488057,0.936434946793693
ENSG00000137075,RNF38,-0.185049837,-0.653318497,0.517800245,0.729413974613189
ENSG00000137076,TLN1,0.843461479,6.258994065,3.46e-07,1.50165466101695e-05
ENSG00000137078,SIT1,-10.82189363,-8.376942565,6.77e-10,1.54092722222222e-07
ENSG00000137080,IFNA21,0.55363837,1.003799948,0.322332759,0.564261371399334
ENSG00000137094,DNAJB5,1.008769052,0.880326942,0.384659274,0.62299046921244
ENSG00000137098,SPAG8,1.189039741,1.51326415,0.139149328,0.335863554151055
ENSG00000137100,DCTN3,0.317095539,2.340006935,0.025085009,0.103497766236657
ENSG00000137101,CD72,3.728394159,3.787668814,0.000571436,0.00583542694915254
ENSG00000137103,TMEM8B,-0.508173924,-1.688636488,0.100139372,0.270946023303194
ENSG00000137106,GRHPR,-0.117276783,-0.642372332,0.524797689,0.734159534779492
ENSG00000137124,ALDH1B1,1.039342881,1.382586299,0.175509966,0.389193778799524
ENSG00000137133,HINT2,-0.206400281,-0.881928025,0.383804663,0.622437704491767
ENSG00000137135,ARHGEF39,0.491849447,1.477698349,0.148389946,0.350529379861624
ENSG00000137145,DENND4C,0.970585479,3.720696153,0.000691258,0.00675915042004773
ENSG00000137154,RPS6,-1.462264341,-7.509406037,8.26e-09,8.9527037037037e-07
ENSG00000137161,CNPY3,0.267523695,1.697458563,0.098444854,0.268063649367274
ENSG00000137166,FOXP4,1.512143029,2.031495212,0.049815742,0.168198020591628
ENSG00000137168,PPIL1,-0.433968487,-0.40826255,0.685556347,0.837075863878822
ENSG00000137171,KLC4,0.629077325,1.202333425,0.237268337,0.471110001303189
ENSG00000137177,KIF13A,4.522765735,3.70538939,0.000721884,0.00697208568599717
ENSG00000137185,ZSCAN9,3.046845,5.67108634,2.06e-06,6.3648717948718e-05
ENSG00000137193,PIM1,-0.654205773,-1.962420748,0.057664556,0.185694847432411
ENSG00000137198,GMPR,3.802572833,3.445025274,0.001494633,0.0122298967791534
ENSG00000137200,CMTR1,-0.227227187,-1.010854078,0.318991599,0.560870195946271
ENSG00000137207,YIPF3,0.035453665,0.308474862,0.759541106,0.880875210181422
ENSG00000137210,TMEM14B,-0.71277859,-3.243713498,0.002587683,0.01875086178104
ENSG00000137216,TMEM63B,0.193104579,0.266362667,0.791515614,0.899166592155966
ENSG00000137218,FRS3,0.421213429,0.580965134,0.564969228,0.76190879760237
ENSG00000137221,TJAP1,-0.191156323,-0.918763079,0.36447894,0.605919819917241
ENSG00000137225,CAPN11,2.183250632,2.455078576,0.019172566,0.085158285886817
ENSG00000137265,IRF4,0.633657211,0.493185549,0.62494748,0.798040164591697
ENSG00000137266,SLC22A23,-2.304468763,-2.138591595,0.039491756,0.14310784037856
ENSG00000137267,TUBB2A,-2.32138436,-4.401420241,9.56e-05,0.00139484757834758
ENSG00000137269,LRRC1,1.320797,2.197458774,0.034664454,0.130373290610428
ENSG00000137270,GCM1,-0.768740391,-0.88841127,0.380356503,0.619315075427629
ENSG00000137274,BPHL,-0.474248816,-0.664897592,0.510453346,0.723943283910967
ENSG00000137275,RIPK1,1.103881213,1.668233341,0.104151389,0.277877208083485
ENSG00000137285,TUBB2B,-0.798924883,-0.531628252,0.598326175,0.784075958979788
ENSG00000137288,UQCC2,-0.394362192,-1.814388666,0.078157165,0.229172467627737
ENSG00000137309,HMGA1,-1.037399767,-3.293843917,0.002259867,0.0168830691083151
ENSG00000137310,TCF19,-0.024521975,-0.060901286,0.951782649,0.979007004429998
ENSG00000137312,FLOT1,0.957726138,3.004694075,0.004876679,0.0303367049240814
ENSG00000137331,IER3,1.913384201,3.785421229,0.000575108,0.00585832291397315
ENSG00000137337,MDC1,0.94723255,3.456106622,0.001449616,0.0119639825090616
ENSG00000137338,PGBD1,0.68961457,0.707632192,0.483837627,0.70428578050842
ENSG00000137343,ATAT1,1.096479115,1.472960333,0.149657065,0.352220240869141
ENSG00000137364,TPMT,0.78748534,2.902731803,0.006348609,0.0371588711014286
ENSG00000137393,RNF144B,1.05199054,0.87419979,0.387940969,0.625376419218602
ENSG00000137404,NRM,0.56313634,1.894009621,0.066473016,0.205044380780003
ENSG00000137409,MTCH1,-0.440956312,-3.331718583,0.002038908,0.0156196822662678
ENSG00000137411,VARS2,0.321711907,0.445153284,0.658937306,0.821177136682991
ENSG00000137413,TAF8,-0.115960069,-0.705279229,0.485282388,0.705371767814318
ENSG00000137414,FAM8A1,0.681172289,3.183422268,0.003042086,0.0212324128483816
ENSG00000137434,C6orf52,2.345181713,2.469208517,0.018541606,0.0832219103659071
ENSG00000137441,FGFBP2,7.481161247,4.592924633,5.4e-05,0.000886370192307692
ENSG00000137449,CPEB2,0.747693936,1.941952803,0.060187419,0.191658522962071
ENSG00000137462,TLR2,-0.879450963,-0.562775231,0.577158633,0.770535362161431
ENSG00000137463,MGARP,2.63509617,2.412368758,0.021200498,0.0918359487270036
ENSG00000137474,MYO7A,2.915206768,1.554281632,0.129072304,0.319908789768905
ENSG00000137478,FCHSD2,0.410194539,1.294945451,0.203777126,0.428756617307929
ENSG00000137486,ARRB1,2.276391462,7.152363279,2.37e-08,1.99791975308642e-06
ENSG00000137491,SLCO2B1,-0.884676398,-1.025395131,0.312179131,0.554062510703084
ENSG00000137492,PRKRIR,0.013846634,0.08132728,0.935642815,0.970963155069655
ENSG00000137494,ANKRD42,0.695159733,2.182060688,0.035873596,0.13361283892
ENSG00000137496,IL18BP,-1.704322599,-3.29519659,0.002251596,0.0168458524689554
ENSG00000137497,NUMA1,0.165041667,0.93588545,0.355715287,0.597280955261885
ENSG00000137500,CCDC90B,-0.311266739,-1.489636191,0.145235214,0.345574819506969
ENSG00000137501,SYTL2,1.690569045,4.256051828,0.000146892,0.00198488299472296
ENSG00000137502,RAB30,-2.217827612,-4.251262082,0.000148978,0.00200777258552632
ENSG00000137504,CREBZF,0.933808428,3.939329399,0.000369886,0.00414049984153005
ENSG00000137507,LRRC32,-5.620965485,-3.721919005,0.000688866,0.00674219780697563
ENSG00000137509,PRCP,1.31068283,4.906452123,2.11e-05,0.000411259276879163
ENSG00000137513,NARS2,0.036287272,0.04262546,0.96624122,0.985337086404819
ENSG00000137522,RNF121,1.220158855,1.698737893,0.098201118,0.267613396598377
ENSG00000137547,MRPL15,-0.345166284,-1.877330678,0.068788198,0.210057977670294
ENSG00000137563,GGH,0.650971103,0.719672511,0.476482885,0.698593751733825
ENSG00000137571,SLCO5A1,2.435378178,2.36215803,0.023832543,0.099797555877964
ENSG00000137574,TGS1,0.019838743,0.027982297,0.977834477,0.989866537919797
ENSG00000137575,SDCBP,-0.688897961,-1.775980627,0.084390563,0.241364902867514
ENSG00000137601,NEK1,0.213755603,0.739584554,0.464461095,0.68870687883279
ENSG00000137628,DDX60,1.003081663,1.531929784,0.134487819,0.32805227104251
ENSG00000137642,SORL1,0.189830197,0.719145099,0.476803708,0.698864049683743
ENSG00000137656,BUD13,0.918799712,3.122654519,0.003576238,0.0241460894627554
ENSG00000137674,MMP20,-0.101252523,-0.12093287,0.904432591,0.956494663223283
ENSG00000137692,DCUN1D5,0.210982488,0.437557947,0.664382547,0.823924094398148
ENSG00000137693,YAP1,-0.907142293,-0.853770457,0.399010946,0.635148871985562
ENSG00000137699,TRIM29,-0.440860159,-0.61850039,0.540231494,0.746227696023195
ENSG00000137700,SLC37A4,-0.636136634,-2.887025594,0.006609425,0.0381714325133916
ENSG00000137710,RDX,-0.036205492,-0.144981468,0.885553316,0.94715178424581
ENSG00000137713,PPP2R1B,0.165967113,0.741539748,0.46329022,0.687696205552858
ENSG00000137714,FDX1,-0.837690306,-4.494564087,7.25e-05,0.00111248127340824
ENSG00000137720,C11orf1,-0.52109748,-0.787089084,0.436502685,0.665724827243151
ENSG00000137726,FXYD6,0.38349097,0.417887567,0.678570173,0.832465564373278
ENSG00000137731,FXYD2,-0.330576333,-0.2779793,0.782656196,0.893884487904773
ENSG00000137747,TMPRSS13,-0.586044992,-0.572254199,0.57079047,0.766178020965205
ENSG00000137752,CASP1,-0.142892691,-0.420536821,0.676652265,0.831727862922791
ENSG00000137757,CASP5,0.542601578,0.434904072,0.666289545,0.82535776315686
ENSG00000137760,ALKBH8,0.504569226,0.648442698,0.520910918,0.731482050673842
ENSG00000137764,MAP2K5,0.521687791,0.61111062,0.545056757,0.749764146329909
ENSG00000137767,SQRDL,-0.870385159,-3.774787309,0.000592797,0.00599084684015787
ENSG00000137770,CTDSPL2,0.224774186,1.003144816,0.322644264,0.564565452126078
ENSG00000137776,SLTM,0.338629685,2.143211082,0.03909247,0.142315487462236
ENSG00000137801,THBS1,2.811008435,4.261278453,0.000144649,0.00195715638375165
ENSG00000137802,MAPKBP1,0.133464145,0.445845527,0.658441955,0.820948475238892
ENSG00000137804,NUSAP1,-0.284408295,-0.3314647,0.74226088,0.871298317379547
ENSG00000137806,NDUFAF1,0.430231983,0.650754778,0.519434602,0.73046048067344
ENSG00000137807,KIF23,2.379172242,2.021588436,0.050880756,0.170560020726559
ENSG00000137812,CASC5,1.291084241,1.005092169,0.321718928,0.563716725693268
ENSG00000137814,HAUS2,0.320640601,1.582406127,0.122510675,0.3089669454992
ENSG00000137815,RTF1,0.024995068,0.151318576,0.880589186,0.943946429214671
ENSG00000137817,PARP6,0.052406257,0.248341089,0.805315116,0.906521604091658
ENSG00000137818,RPLP1,-1.37394902,-6.543895194,1.46e-07,7.57167088607595e-06
